event_group_id,origin_time_utc,location_name,latitude,longitude,initial_magnitude,max_magnitude,initial_depth_km,final_depth_km,coastal_proximity_index,first_bulletin_delay_min,final_bulletin_delay_min,bulletin_count,max_bulletin_number,danger_tier,danger_label,target_alert_level,confirmed_threat_flag,potential_threat_flag,no_threat_flag,sea_level_confirmed_flag,observed_max_wave_m,wave_height_source,has_threat_assessment,training_weight,noaa_event_id,noaa_eq_magnitude,noaa_eq_depth_km,noaa_max_event_runup_m,noaa_tsunami_intensity,noaa_deaths_total,noaa_num_runup,noaa_event_validity,noaa_country,noaa_region,noaa_cause,noaa_url,noaa_match_minutes,noaa_match_km,usgs_event_id,usgs_magnitude,usgs_depth_km,usgs_tsunami_flag,usgs_significance,usgs_mmi,usgs_felt,usgs_status,usgs_place,usgs_url,usgs_match_minutes,usgs_match_km,data_source,is_synthetic,external_wave_proxy_m,external_deaths_total,time_split
synthetic_potential_threat_0083,2014-08-08T06:52:02.810205+00:00,VanuatuIslands,-14.41,167.27,6.62098909225951,6.62098909225951,261.38020945844823,226.80949025472574,0.32734328650865424,32.061178964725016,32.061178964725016,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0084,2015-07-19T16:37:17.238322+00:00,"IrianJayaRegion,Indonesia",-4.92,134.07,7.04844857074592,7.04844857074592,48.832952187752724,24.649742374705124,0.4746353794725017,0.5,10.374515645417947,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usp000jtvw,6.688144323707618,-2.4707960955409654,0.0,650.17125040171,4.766463976048813,11.0,reviewed,"163 km ENE of Tual, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usp000jtvw,0.4711666666666667,5.415886709625729,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0085,2014-07-12T04:47:06.315415+00:00,MarianaIslands,18.56,145.18,6.5,6.518493939563151,606.3240719869156,582.8422709220881,0.3561087445640709,34.29939969437869,34.29939969437869,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0086,2012-12-15T21:22:14.185416+00:00,"Java,Indonesia",-8.48,109.17,6.519326635455628,6.519326635455628,44.61569244735374,48.414046381437,0.4986934744014314,10.630425742084771,10.630425742084771,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usb000m7wd,6.026014165443277,77.46695223820807,0.0,627.4395175708921,4.777027337386254,28.0,reviewed,"39 km S of Kroya, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usb000m7wd,0.3085,55.97712700487183,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0087,2012-10-18T22:52:55.160524+00:00,SolomonIslands,-6.57,155.06,7.025725792216183,7.136155058371146,36.447304780989285,51.9994592913424,0.41065594883239365,10.50304354748414,22.21410614061997,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0088,2015-06-20T05:44:21.714683+00:00,Northern Molucca Sea,2.31,127.08,6.717654125778408,6.824412060077424,1.0,9.08597966825388,0.5371796290376024,474.7180187376038,474.7180187376038,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,3.0,,,,,,,,,,,,,,,usb000syhz,6.5220353721117315,51.51533048292196,1.0,658.5968046300449,4.755332243620785,3.0,reviewed,"123 km WNW of Tobelo, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usb000syhz,0.0105,2.872907199688511,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0089,2014-12-17T14:27:32.403897+00:00,"Bonin Islands, Japan Region",27.79,140.46,7.743251207968599,7.7949424449541365,704.0819070012333,647.3830703852371,0.34228778094356843,432.056856681974,432.056856681974,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0090,2013-02-26T22:20:57.034393+00:00,Scotia Sea,-60.39,-46.55,7.421806785249208,7.480119988203249,45.349676993075654,1.0,0.5332087364744609,6.2986207940983086,6.2986207940983086,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0091,2013-12-15T12:10:50.174928+00:00,Near Coast of Central Chile,-31.6,-71.37,7.500351710710141,7.62607898189578,93.9084340456792,109.64082100162096,0.7012169436507124,459.87610036306114,459.87610036306114,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0092,2013-06-22T04:58:50.872877+00:00,Myanmar,22.58,95.96,6.654395223073641,6.715295447801369,4.864623594429788,1.0,0.36927613613223204,10.955171117611917,40.506171503946106,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0093,2014-10-22T20:54:11.727126+00:00,Mariana Islands,13.66,144.31,6.5,6.5,219.39699219488926,233.54701681719453,0.36022362524711415,373.37479779216983,398.494173490891,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,3.0,,,,,,,,,,,,,,,usb000sdcr,6.766768307280144,114.78602953501687,1.0,752.7342757670374,4.704946172081338,61.0,reviewed,"43 km NW of Piti Village, Guam",https://earthquake.usgs.gov/earthquakes/eventpage/usb000sdcr,0.1598333333333333,17.330760387234186,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0094,2013-06-02T08:32:21.593418+00:00,East of Kuril Islands,43.87,148.14,6.5,6.557701440165719,68.20149751857599,81.67384022599069,0.34403329955437856,450.8952720931009,450.8952720931009,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0095,2015-03-21T05:29:09.778797+00:00,MarianaIslands,18.56,145.18,6.5492851899613225,6.5492851899613225,573.1110119353507,659.3886101475872,0.3403560744451324,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0096,2015-07-06T20:16:08.083701+00:00,SolomonIslands,-11.43,162.17,7.370808266581325,7.508123491669986,80.34920811344574,55.663188050156855,0.38571150735821713,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0097,2012-10-16T04:05:05.193866+00:00,"Fox Islands, Aleutian Islands",52.35,-169.56,6.835719784213006,6.835719784213006,46.17064716613212,1.0,0.39881288006592014,446.83404948333765,446.83404948333765,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0098,2012-08-02T02:58:10.511171+00:00,"NewIrelandRegion,P.N.G.",-3.94,153.97,6.5,6.5,376.73244683494636,384.26247717061364,0.42731377941096393,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0099,2013-05-16T14:55:21.103690+00:00,SouthIndianOcean,-9.88,91.01,6.54671496453412,6.54671496453412,8.962460580701627,28.058549493855644,0.39540582081362946,75.84680371386054,75.84680371386054,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usc000rfh2,6.434921883866868,-12.821207697513962,0.0,609.4751980330668,0.15305802939172894,,reviewed,South Indian Ocean,https://earthquake.usgs.gov/earthquakes/eventpage/usc000rfh2,0.0025,28.46622756859558,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0100,2013-02-17T06:56:47.210410+00:00,Solomon Islands,-9.34,158.11,6.626367933508791,6.626367933508791,53.39544522387636,18.099612030770025,0.40091702442733906,475.2697791505816,475.2697791505816,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0101,2014-06-10T05:05:45.446683+00:00,Near Coast of Northern Chile,-19.94,-70.6,6.620259033836155,6.620259033836155,41.94305116124618,23.01217052226584,0.6939367539609795,0.5,23.694976813988895,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0102,2014-04-14T03:03:16.547355+00:00,SoutheastofLoyaltyIslands,-21.36,170.35,6.77753227328466,6.77753227328466,143.7870474256854,148.57384930639793,0.32057431170356787,0.5,82.4363594430779,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0103,2014-10-13T23:03:26.946170+00:00,NearEastCoastofKamchatka,51.07,158.43,6.542660937639281,6.542660937639281,26.46382193374806,31.238474423454626,0.3562850402735654,24.855046344292795,24.855046344292795,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0104,2015-02-22T10:29:10.696457+00:00,"AndreanofIslands,AleutianIslands",51.43,-175.58,6.652776766864419,6.754963958840886,4.498520197501336,40.04368720499472,0.33708078307091077,61.35779266739538,61.35779266739538,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0105,2015-02-18T14:05:52.681052+00:00,Solomon Islands,-9.29,157.87,6.5,6.613617368529208,1.5776613485158553,20.312446974261533,0.37849097959645595,438.449400473861,444.3679229003465,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0106,2015-07-15T02:33:35.657077+00:00,SoutheasternAlaska,55.28,-134.87,7.436534992197848,7.436534992197848,18.37199033382386,1.0,0.33802275884074406,39.58107232698969,39.58107232698969,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0107,2015-03-15T09:18:20.874647+00:00,SantaCruzIslandsRegion,-11.04,164.43,7.420192575230859,7.420192575230859,1.0,8.897288067148562,0.36856433545569334,0.5,51.27982434817489,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0108,2015-04-28T19:31:49.948627+00:00,Solomon Islands,-9.34,158.11,6.644949409784108,6.644949409784108,75.19904631534125,46.21692731811089,0.3979060181441786,489.1535716666203,489.1535716666203,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0000,2019-08-28T07:33:04.454620+00:00,Flores Sea,-7.62,122.25,7.506699591359487,7.506761546397006,24.092180837437056,37.0835943186691,0.51556474401159,16.113170090478413,20.14189857841756,1,1,0,no_threat,0,False,False,True,False,,noaa_runup_proxy,False,3.0,5822.0,7.3,18.0,0.021989834271449515,,,7.0,Definite Tsunami,INDONESIA,Indian Ocean (including W. Australia and W. Indonesia),Earthquake,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5822,0.0166666666666666,5.825955158814264,us6000gc2a,7.194405263901174,24.46752258508347,1.0,861.5199046588701,4.889176375712724,38.0,reviewed,Flores Sea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000gc2a,0.0134833333333333,3.106875911349363,synthetic_bootstrap,1,0.0,,train
synthetic_no_threat_0001,2021-07-09T04:11:13.541424+00:00,"New Britain Region, P.N.G.",-5.83,151.62,6.550272647034723,6.61519073315035,6.319364135717925,1.0,0.3964718820107039,433.4501157410158,433.4501157410158,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0002,2023-09-15T06:55:22.721552+00:00,Near Coast of Central Chile,-30.02,-71.35,6.7998737337469795,6.7998737337469795,36.9044671726929,8.161890979067426,0.689576199083353,491.28408376019024,491.28408376019024,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0003,2019-05-15T02:49:06.388405+00:00,"Michoacan, Mexico",18.51,-102.74,6.5575820986833895,6.5575820986833895,60.21723890070818,88.08511006485584,0.336522668569083,11.359579550021357,51.05440524856685,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0004,2017-09-01T01:09:06.054035+00:00,"W. Caroline Islands, Micronesia",9.98,140.27,6.841885996060341,6.841885996060341,39.30579704975326,50.09540714568979,0.36868663666041346,458.0744333155049,458.0744333155049,2,2,0,no_threat,0,False,False,True,False,,imputed,False,3.0,,,,,,,,,,,,,,,us2000c1wt,6.352790048884053,34.20007625875917,1.0,705.7515955024967,5.4874018488580525,1.0,reviewed,"50 km NW of Fais, Micronesia",https://earthquake.usgs.gov/earthquakes/eventpage/us2000c1wt,0.03,16.13592316539996,synthetic_bootstrap,1,,,train
synthetic_no_threat_0005,2018-05-26T04:04:18.313639+00:00,Near East Coast of Kamchatka,53.0,158.3,6.757044630128965,6.795658687411184,76.94484543380963,96.92669148844658,0.733002078881275,45.70431520060958,45.70431520060958,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0006,2023-05-05T18:00:26.981270+00:00,"New Britain Region, P.N.G.",-4.1,152.58,7.466638446028102,7.483555985316426,51.748868529912485,64.10273916055394,0.37838332372340217,465.24685378688457,465.24685378688457,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0007,2020-06-20T09:09:16.954997+00:00,South Sandwich Islands Region,-60.34,-24.77,6.951119738834224,6.994780410275764,31.493331263711696,40.90524573088665,0.3295340612022672,47.59682433782425,47.59682433782425,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0008,2022-04-04T08:06:36.333774+00:00,Near Coast of Peru,-15.5,-74.43,7.606680999004039,7.606680999004039,29.136192379387722,26.697080428364767,0.7170652521935457,499.7020030929589,499.7020030929589,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0009,2022-10-05T14:49:44.794995+00:00,South of Kermadec Islands,-33.39,-177.19,7.427905634323279,7.47354208521766,1.0,22.720012302046094,0.31570420257697457,484.6477152723065,484.6477152723065,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0010,2019-06-08T20:01:39.786086+00:00,Tonga Islands,-20.36,-175.2,6.5,6.546795280373544,122.15636261408413,105.73740416164915,0.33196879847641514,401.1408182113599,489.1752137372012,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0011,2022-01-05T10:25:49.764060+00:00,Alaska Peninsula,55.24,-158.64,7.4292554407380385,7.477834546618081,10.68394583718174,1.0,0.3403048405310911,392.97086930344324,431.5185317659104,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0012,2018-03-20T18:56:53.250662+00:00,El Salvador,13.28,-89.18,6.536768534091153,6.536768534091153,90.15287032366106,69.11693404876846,0.36938558334098626,472.67541286636487,472.67541286636487,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0013,2020-01-16T02:05:38.244254+00:00,Northern Chile,-23.3,-68.48,6.590557220544281,6.590557220544281,86.75565549252259,60.027767476680225,0.3610534002601107,408.1365156057235,417.17157517641044,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0014,2019-12-27T02:33:17.917819+00:00,"Vancouver Island, Canada Region",49.17,-129.95,6.795485281499713,6.838884536220792,1.0,2.000362927641544,0.3571235987517254,433.2031973160216,433.2031973160216,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0015,2020-03-29T03:42:32.023858+00:00,Vanuatu Islands,-14.88,167.08,6.820600700870176,6.8263153673193875,95.14844260379576,74.92875614033541,0.3635651829172779,14.529060789818097,26.822940693387693,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0016,2022-01-28T05:36:59.998571+00:00,"Sulawesi, Indonesia",-1.9,122.54,6.960781496582555,6.996915156713959,57.77266251398094,3.874482757298768,0.5109869380789708,439.91754512349274,439.91754512349274,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,us700034xq,6.8758639546146,16.898942181994965,0.0,730.0188385727585,6.104484801191203,11.0,reviewed,"Sulawesi, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/us700034xq,0.00605,10.47568093466174,synthetic_bootstrap,1,,,train
synthetic_no_threat_0017,2022-10-09T18:23:39.666905+00:00,Taiwan,23.2,121.51,6.746096952881745,6.746096952881745,6.188851141934745,25.799261085245277,0.3326216063205154,0.5,40.505800371580094,1,1,0,no_threat,0,False,False,True,False,,imputed,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0018,2022-07-10T10:27:08.630873+00:00,"Near Coast of Guerrero, Mexico",16.5,-98.13,7.0101115903996964,7.0101115903996964,60.32180813585786,11.826093024105136,0.6976596395323531,414.53435627360636,476.315047274249,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0019,2023-01-25T19:18:36.802173+00:00,Southeast of Loyalty Islands,-21.65,169.72,6.619716001966547,6.619716001966547,17.715350424975558,45.63965627659994,0.3702956051909349,443.430423809445,460.85007932779644,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0020,2023-03-12T21:12:32.886694+00:00,South of Fiji Islands,-20.97,175.04,6.858862749506064,6.858862749506064,474.347888618139,551.550048812902,0.3528302579959556,18.789353719683795,21.40974419433313,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0021,2021-11-28T15:47:02.558748+00:00,"Sulawesi, Indonesia",-1.9,122.54,6.8693663966838026,6.8693663966838026,1.3436543833104118,21.781875662213366,0.5173850331830256,467.57245834614776,467.57245834614776,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,us700034xq,6.773641460855022,-8.397317328023338,0.0,727.4856717135268,6.17208958931482,11.0,reviewed,"Sulawesi, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/us700034xq,0.00605,10.47568093466174,synthetic_bootstrap,1,,,train
synthetic_no_threat_0022,2023-05-23T22:25:00.588592+00:00,Banda Sea,-6.77,129.84,6.952272420668944,6.952272420668944,129.00137518219736,150.74968852182442,0.5356943239292525,412.12024070658555,430.50665386103026,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,us1000d8xh,6.429186738891465,169.79644775726052,0.0,631.3300470505725,4.813259999837548,76.0,reviewed,Banda Sea,https://earthquake.usgs.gov/earthquakes/eventpage/us1000d8xh,0.0115,15.297790956489903,synthetic_bootstrap,1,,,train
synthetic_no_threat_0023,2019-07-12T11:38:41.194974+00:00,South of Kermadec Islands,-33.39,-177.19,7.381390913637137,7.451044360019768,24.65544403659446,12.620815452851552,0.3704174161145689,438.11053996783676,481.57178835827375,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0024,2023-06-26T07:46:01.623900+00:00,Fiji Islands Region,-18.22,-177.89,7.7557980661881825,8.169430728134003,628.6869733604974,555.2461463612286,0.35854290587224014,443.4979539855325,480.1352047931179,2,2,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0025,2019-05-23T07:13:11.406021+00:00,Southern Alaska,61.46,-150.12,7.290869578231552,7.290869578231552,1.0,1.0,0.3535900852016317,441.0042690070346,443.1721525533042,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0026,2018-05-23T01:18:48.812925+00:00,Fiji Islands Region,-20.11,-178.25,6.5,6.511047468996522,630.782836452247,597.6582010262401,0.36101397415841635,17.8971525728125,17.8971525728125,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0027,2019-02-27T11:09:17.363143+00:00,"New Britain Region, P.N.G.",-5.83,151.62,6.552411940032746,6.637935566739649,16.298490834291144,18.501980092300066,0.3994605090161989,452.5040051715896,461.6474676920062,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0028,2022-05-03T09:21:27.387369+00:00,"Near Coast of Guerrero, Mexico",16.5,-98.13,6.954528534666499,7.03935018877117,35.322593809922154,3.340330788911823,0.6948054850742336,449.25274682256395,449.25274682256395,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0029,2020-09-08T17:39:49.560228+00:00,"Vancouver Island, Canada Region",49.17,-129.95,6.941820597359758,6.941820597359758,1.0,41.73972217093466,0.3317680781039745,406.9709864174509,412.4367860132515,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0030,2021-01-13T16:14:36.290715+00:00,"Mindoro, Philippines",13.79,120.75,6.730395453560688,6.751894273010501,161.55026750615173,154.4460307274633,0.35697438839104206,0.5,34.58605346033532,1,1,0,no_threat,0,False,False,True,False,,imputed,False,3.0,,,,,,,,,,,,,,,us6000eyfk,6.702919477350249,76.25966312425115,1.0,977.6012837300607,4.553126246538085,317.0,reviewed,"15 km S of Hukay, Philippines",https://earthquake.usgs.gov/earthquakes/eventpage/us6000eyfk,0.0607166666666666,9.835629471903175,synthetic_bootstrap,1,,,train
synthetic_no_threat_0031,2019-09-10T04:13:32.899840+00:00,"Mindanao, Philippines",5.29,126.22,6.637315502683279,6.637315502683279,94.88659032601473,106.52044554065799,0.38888695087516134,0.5,16.678727054763815,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,us6000lcri,6.512627991046986,133.62020015983407,0.0,636.5997702722583,5.26417816983084,45.0,reviewed,"65 km E of Sarangani, Philippines",https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcri,0.0378333333333333,19.740026948439933,synthetic_bootstrap,1,,,train
synthetic_no_threat_0032,2019-03-17T22:54:43.167427+00:00,"Sumbawa Region, Indonesia",-8.28,116.71,7.003683215466006,7.032852016464552,1.0,74.57993372456363,0.5200363352774692,426.5143765811722,426.5143765811722,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,us1000gda5,6.976140175022326,38.42203533490521,0.0,1091.1200516058802,6.521333333358693,539.0,reviewed,"20 km NNW of Labuan Lombok, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/us1000gda5,0.0081666666666666,10.089976109542349,synthetic_bootstrap,1,,,train
synthetic_no_threat_0033,2021-11-05T22:49:39.793975+00:00,South of Fiji Islands,-22.82,-176.44,6.921893941851738,6.921893941851738,148.14710461670592,169.7007071451248,0.3548555958519687,43.01676819882463,43.01676819882463,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0034,2019-11-04T06:48:35.750796+00:00,Vanuatu Islands,-14.84,167.8,6.578224366397321,6.578224366397321,15.67560960978528,4.394536025203585,0.35197478198981375,3.7411084188985466,3.7411084188985466,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0035,2019-05-14T13:52:23.824217+00:00,Vanuatu Islands,-16.0,168.15,6.762120912575135,6.762120912575135,1.0,13.251564204263842,0.3267338856896149,419.9514684131476,459.9929346639287,1,1,0,no_threat,0,False,False,True,False,,imputed,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_no_threat_0036,2021-04-17T04:08:18.210329+00:00,Northern Molucca Sea,2.8,127.11,7.112283744917776,7.112283744917776,80.75284568337977,58.64349049895966,0.5283323634941249,0.5,0.5,1,1,0,no_threat,0,False,False,True,False,,imputed,False,3.0,,,,,,,,,,,,,,,us7000j553,6.925601682877111,31.723961175464026,1.0,772.956071239346,5.574276436403335,9.0,reviewed,"156 km NW of Tobelo, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/us7000j553,0.0424333333333333,12.444289846906198,synthetic_bootstrap,1,,,train
