update,env_steps,policy_loss,value_loss,entropy,clip_fraction,recent_avg_return,recent_severe_miss_rate,recent_false_warning_rate,recent_avg_warning_step_on_severe,recent_avg_watch_step_on_potential,recent_safety_score,validation_avg_return,validation_severe_miss_rate,validation_false_warning_rate,validation_avg_warning_step_on_severe,validation_avg_watch_step_on_potential,validation_safety_score,device,artifact_prefix,curriculum_stage,normalize_observations
251,788391,0.007613754889462143,107.61854922771454,0.05273541808128357,0.004880014530499466,41.97000074386597,0.0,0.0,4.523809523809524,3.543859649122807,41.97000074386597,,,,,,,cuda,ppo_lstm_seed77,full,1
252,791532,0.005159159270988312,119.24247896671295,0.06013081455603242,0.002820558878738666,39.485000696182254,0.0,0.0,4.444444444444445,3.46,39.485000696182254,,,,,,,cuda,ppo_lstm_seed77,full,1
253,794673,0.0025838639703579247,121.89985418319702,0.060821350663900375,0.004342765212641098,33.1900002861023,0.0,0.0,4.5,3.7674418604651163,33.1900002861023,,,,,,,cuda,ppo_lstm_seed77,full,1
254,797814,-0.0007660374212719034,125.86914706230164,0.06318528496194631,0.005685888547304785,33.83500043869019,0.0,0.0,4.428571428571429,3.857142857142857,33.83500043869019,,,,,,,cuda,ppo_lstm_seed77,full,1
255,800955,0.008970583396148868,141.19315671920776,0.06889065238647163,0.006267908567679115,35.15500051498413,0.0,0.0,4.842105263157895,3.6444444444444444,35.15500051498413,25.065625000000004,0.0,0.0,4.0,4.565217391304348,25.065625000000004,cuda,ppo_lstm_seed77,full,1
256,804096,0.00038264460454229265,102.79212665557861,0.05960816179867834,0.005462034641823266,38.87000063896179,0.0,0.0,4.5,3.477272727272727,38.87000063896179,,,,,,,cuda,ppo_lstm_seed77,full,1
257,807237,0.008667644797242247,126.78781914710999,0.05972130782902241,0.003268266635132022,38.315000686645504,0.0,0.0,4.333333333333333,3.7948717948717947,38.315000686645504,,,,,,,cuda,ppo_lstm_seed77,full,1
258,810378,-0.0018881208961829543,106.5588231086731,0.05732232809532434,0.004253223694831831,41.09500079154968,0.0,0.0,4.84,3.6875,41.09500079154968,,,,,,,cuda,ppo_lstm_seed77,full,1
259,813519,0.0008826357952784747,136.1450560092926,0.0639026784338057,0.006446991712437011,38.86500075340271,0.0,0.0,4.590909090909091,3.3636363636363638,38.86500075340271,,,,,,,cuda,ppo_lstm_seed77,full,1
260,816660,0.003274595452239737,136.42297983169556,0.06382133567240089,0.004835243762499886,38.98500074386597,0.0,0.0,4.925925925925926,3.731707317073171,38.98500074386597,,,,,,,cuda,ppo_lstm_seed77,full,1
261,819801,0.0030077354022068903,128.63554191589355,0.05426916410215199,0.008685530570801347,43.420001134872436,0.0,0.0,4.433333333333334,3.3846153846153846,43.420001134872436,,,,,,,cuda,ppo_lstm_seed77,full,1
262,822942,-0.008299364417325705,98.86512875556946,0.051977319875732064,0.00268624653108418,39.28500070571899,0.0,0.0,4.444444444444445,3.4791666666666665,39.28500070571899,,,,,,,cuda,ppo_lstm_seed77,full,1
263,826083,-0.0010327540417165437,108.44604301452637,0.062359453877434134,0.004074140560987871,38.775000762939456,0.0,0.0,4.583333333333333,3.292682926829268,38.775000762939456,,,,,,,cuda,ppo_lstm_seed77,full,1
264,829224,-0.002592344200820662,114.02654123306274,0.05842363426927477,0.0017460602321079932,37.7050006198883,0.0,0.0,4.6923076923076925,4.102564102564102,37.7050006198883,,,,,,,cuda,ppo_lstm_seed77,full,1
265,832365,-0.004477582202525809,120.79367899894714,0.06592189439106733,0.006491762469522655,38.620000715255735,0.0,0.0,4.642857142857143,3.975,38.620000715255735,,,,,,,cuda,ppo_lstm_seed77,full,1
266,835506,0.00017852013115771115,128.2007451057434,0.0746612410293892,0.008193051948182983,32.835000270605086,0.0,0.0,4.684210526315789,4.18,32.835000270605086,,,,,,,cuda,ppo_lstm_seed77,full,1
267,838647,0.005161478511581663,149.0863652229309,0.06830653129145503,0.007834885727788787,40.45500063896179,0.0,0.0,4.655172413793103,4.0,40.45500063896179,,,,,,,cuda,ppo_lstm_seed77,full,1
268,841788,3.125792136415839e-05,121.2155544757843,0.06765606557019055,0.007387177938653622,42.07000073432923,0.0,0.0,4.620689655172414,3.8,42.07000073432923,,,,,,,cuda,ppo_lstm_seed77,full,1
269,844929,-0.004303475714550586,135.326030254364,0.0675805468345061,0.0067603871029859874,38.74000065803528,0.0,0.0,4.458333333333333,3.6363636363636362,38.74000065803528,,,,,,,cuda,ppo_lstm_seed77,full,1
270,848070,0.005248398156254552,339.1731507778168,0.06914308876730502,0.00702901176555315,38.31500068187714,0.0,0.0,4.739130434782608,3.5609756097560976,38.31500068187714,,,,,,,cuda,ppo_lstm_seed77,full,1
271,851211,0.0008405487751588225,154.1581516265869,0.06993379769846797,0.006984241026657401,36.510000724792484,0.0,0.0,4.458333333333333,3.6578947368421053,36.510000724792484,24.464062500000004,0.0,0.0,4.166666666666667,4.565217391304348,24.464062500000004,cuda,ppo_lstm_seed77,full,1
272,854352,0.010485233662620885,124.63314735889435,0.05784752732142806,0.008058739585976582,40.26500078201294,0.0,0.0,4.923076923076923,3.477272727272727,40.26500078201294,,,,,,,cuda,ppo_lstm_seed77,full,1
273,857493,0.007533131109084934,114.24884819984436,0.05368751101195812,0.005103868374135345,40.06000064849854,0.0,0.0,4.478260869565218,3.795918367346939,40.06000064849854,,,,,,,cuda,ppo_lstm_seed77,full,1
274,860634,0.003166337322909385,139.1358369588852,0.05781182402279228,0.00890938434167765,33.58500052452087,0.0,0.0,4.7,3.85,33.58500052452087,,,,,,,cuda,ppo_lstm_seed77,full,1
275,863775,0.0005344900710042566,140.25634717941284,0.06582279107533395,0.011058381540351547,34.66500056266785,0.0,0.0,4.590909090909091,3.871794871794872,34.66500056266785,,,,,,,cuda,ppo_lstm_seed77,full,1
276,866916,0.001890687650302425,110.99050605297089,0.06215953757055104,0.007476719489204697,39.31000069618225,0.0,0.0,4.434782608695652,3.9318181818181817,39.31000069618225,,,,,,,cuda,ppo_lstm_seed77,full,1
277,870057,7.799647573847324e-05,126.71967601776123,0.06023733539041132,0.00474570218284498,38.315000743865966,0.0,0.0,4.565217391304348,3.55,38.315000743865966,,,,,,,cuda,ppo_lstm_seed77,full,1
278,873198,0.0041141248075291514,138.2805519104004,0.07342209690250456,0.007790114963427186,43.57500100135803,0.0,0.0,4.413793103448276,3.1538461538461537,43.57500100135803,,,,,,,cuda,ppo_lstm_seed77,full,1
279,876339,-0.002262147725559771,129.29656624794006,0.08630829257890582,0.00899892584857298,33.71500043869018,0.0,0.0,4.833333333333333,3.933333333333333,33.71500043869018,,,,,,,cuda,ppo_lstm_seed77,full,1
280,879480,0.004422558544320054,126.35577845573425,0.08954801526851952,0.0029548711936513428,39.575000891685484,0.0,0.0,4.666666666666667,3.25,39.575000891685484,,,,,,,cuda,ppo_lstm_seed77,full,1
281,882621,0.013848667564161588,120.4398193359375,0.08692271285690367,0.007924427300167736,33.935000533163546,0.0,0.0,4.666666666666667,3.452830188679245,33.935000533163546,,,,,,,cuda,ppo_lstm_seed77,full,1
282,885762,0.0036976030678488314,129.64813804626465,0.07015993515960872,0.003895057478075614,37.24500062942505,0.0,0.0,4.72,4.05,37.24500062942505,,,,,,,cuda,ppo_lstm_seed77,full,1
283,888903,0.0023700791061855853,135.11418867111206,0.0600936496630311,0.00908846741731395,39.530000705719,0.0,0.0,4.75,3.5,39.530000705719,,,,,,,cuda,ppo_lstm_seed77,full,1
284,892044,-0.003976807172875851,108.04529333114624,0.06167590187396854,0.003536891261319397,35.03000050544739,0.0,0.0,4.65,3.977272727272727,35.03000050544739,,,,,,,cuda,ppo_lstm_seed77,full,1
285,895185,0.0011360830394551158,117.85846543312073,0.06272131449077278,0.003268266602390213,43.74000098228455,0.0,0.0,4.75,3.6808510638297873,43.74000098228455,,,,,,,cuda,ppo_lstm_seed77,full,1
286,898326,-0.001595903879206162,129.01273727416992,0.0733275442617014,0.006446991665143287,37.30000067710876,0.0,0.0,4.666666666666667,3.6341463414634148,37.30000067710876,,,,,,,cuda,ppo_lstm_seed77,full,1
287,901467,-0.0024418996763415635,115.27226567268372,0.057237903820350766,0.008103510444925632,40.55500081062317,0.0,0.0,4.695652173913044,3.4468085106382977,40.55500081062317,25.596875000000004,0.0,0.0,4.0,4.565217391304348,25.596875000000004,cuda,ppo_lstm_seed77,full,1
288,904608,0.0061943709406477865,110.55593013763428,0.0642764006042853,0.005506805406184867,35.470000658035275,0.0,0.0,4.75,3.8974358974358974,35.470000658035275,,,,,,,cuda,ppo_lstm_seed77,full,1
289,907749,0.009200151107506827,109.51284325122833,0.06373723701108247,0.007208094873931259,40.44000082969666,0.0,0.0,4.407407407407407,4.102564102564102,40.44000082969666,,,,,,,cuda,ppo_lstm_seed77,full,1
290,910890,-0.0022502479660033714,122.63188910484314,0.06441836443264037,0.007208094895759132,43.3950008392334,0.0,0.0,4.464285714285714,3.7045454545454546,43.3950008392334,,,,,,,cuda,ppo_lstm_seed77,full,1
291,914031,0.0005756518221460283,115.88446760177612,0.06337909947615117,0.0025071634372579865,38.31000061988831,0.0,0.0,4.75,3.693877551020408,38.31000061988831,,,,,,,cuda,ppo_lstm_seed77,full,1
292,917172,-0.00011183254537172616,102.35487866401672,0.06481888995040208,0.004342765249020886,40.140000705719,0.0,0.0,4.68,3.630434782608696,40.140000705719,,,,,,,cuda,ppo_lstm_seed77,full,1
293,920313,0.0034170580038335174,125.6253752708435,0.061412230832502246,0.0023280803325178567,38.255000562667846,0.0,0.0,4.666666666666667,3.74468085106383,38.255000562667846,,,,,,,cuda,ppo_lstm_seed77,full,1
294,923454,-0.0024905747268348932,118.23096871376038,0.0750397127121687,0.0077453441845136695,37.48000057220459,0.0,0.0,4.8076923076923075,3.975,37.48000057220459,,,,,,,cuda,ppo_lstm_seed77,full,1
295,926595,-0.002490136830601841,123.20298910140991,0.06351203797385097,0.0027757880816352554,38.65500067710877,0.0,0.0,4.7407407407407405,3.923076923076923,38.65500067710877,,,,,,,cuda,ppo_lstm_seed77,full,1
296,929736,0.002754774352069944,111.50839984416962,0.05723214172758162,0.0031787250736670103,42.360000944137575,0.0,0.0,4.478260869565218,3.130434782608696,42.360000944137575,,,,,,,cuda,ppo_lstm_seed77,full,1
297,932877,-0.001316990761552006,139.98339533805847,0.05654543184209615,0.0064022208825917915,38.05000070571899,0.0,0.0,4.703703703703703,3.9444444444444446,38.05000070571899,,,,,,,cuda,ppo_lstm_seed77,full,1
298,936018,0.005750644078943878,142.1179699897766,0.05991599441040307,0.006446991661505308,37.34000059127808,0.0,0.0,4.44,3.975,37.34000059127808,,,,,,,cuda,ppo_lstm_seed77,full,1
299,939159,-0.0019323810702189803,122.010662317276,0.051964887883514166,0.003223495827114675,41.620000762939455,0.0,0.0,4.4,4.0256410256410255,41.620000762939455,,,,,,,cuda,ppo_lstm_seed77,full,1
300,942300,-0.005137836822541431,119.75622832775116,0.0577974661719054,0.008058739644184243,38.515000677108766,0.0,0.0,4.791666666666667,3.4390243902439024,38.515000677108766,,,,,,,cuda,ppo_lstm_seed77,full,1
301,945441,-0.0059896534294239245,111.16570901870728,0.047687907819636166,0.0027310173136356752,35.400000429153444,0.0,0.0,4.888888888888889,3.82,35.400000429153444,,,,,,,cuda,ppo_lstm_seed77,full,1
302,948582,0.0031284122528631997,108.66415202617645,0.05925666936673224,0.007700573347392492,47.295000848770144,0.0,0.0,4.575757575757576,3.7,47.295000848770144,,,,,,,cuda,ppo_lstm_seed77,full,1
303,951723,-0.003427295414439868,102.21632146835327,0.05000333325006068,0.0020146849055890925,39.55500071525574,0.0,0.0,4.590909090909091,3.5319148936170213,39.55500071525574,25.745312500000004,0.0,0.0,4.0,4.565217391304348,25.745312500000004,cuda,ppo_lstm_seed77,full,1
304,954864,-0.005294130271067843,156.4738187789917,0.05725179275032133,0.008595988925662823,37.85000062942505,0.0,0.0,4.68,3.923076923076923,37.85000062942505,,,,,,,cuda,ppo_lstm_seed77,full,1
305,958005,-0.001076128042768687,115.80531001091003,0.05136486713308841,0.004521848331933143,44.52500112533569,0.0,0.0,4.653846153846154,2.604651162790698,44.52500112533569,,,,,,,cuda,ppo_lstm_seed77,full,1
306,961146,0.0020740368781844154,148.98479962348938,0.05132318683899939,0.0038502867209899705,41.96000080108642,0.0,0.0,4.666666666666667,3.775,41.96000080108642,,,,,,,cuda,ppo_lstm_seed77,full,1
307,964287,-0.002402635400358122,112.78589653968811,0.04818556574173272,0.005999283923301846,39.52000073432922,0.0,0.0,4.714285714285714,3.3469387755102042,39.52000073432922,,,,,,,cuda,ppo_lstm_seed77,full,1
308,967428,-0.003056664951145649,124.04354810714722,0.05746155744418502,0.0025967049805331044,40.670000839233396,0.0,0.0,4.888888888888889,3.2857142857142856,40.670000839233396,,,,,,,cuda,ppo_lstm_seed77,full,1
309,970569,0.0009118382113229018,108.66728782653809,0.05823050974868238,0.0034473497107683215,39.92500081062317,0.0,0.0,4.703703703703703,3.775,39.92500081062317,,,,,,,cuda,ppo_lstm_seed77,full,1
310,973710,0.0029099935782141984,112.12468957901001,0.051298108883202076,0.004790472972672433,46.76000107765198,0.0,0.0,4.4324324324324325,3.75,46.76000107765198,,,,,,,cuda,ppo_lstm_seed77,full,1
311,976851,0.001265325554413721,124.5810272693634,0.049061732715927064,0.003715974380611442,39.27500081062317,0.0,0.0,4.620689655172414,3.823529411764706,39.27500081062317,,,,,,,cuda,ppo_lstm_seed77,full,1
312,979992,0.004991105746739777,131.3503279685974,0.05501372157596052,0.009222779772244394,36.730000581741336,0.0,0.0,4.35,3.317073170731707,36.730000581741336,,,,,,,cuda,ppo_lstm_seed77,full,1
313,983133,-0.0037835620241821744,112.43015217781067,0.05197328014764935,0.006267908574955072,36.74000066667795,0.0,0.0,4.583333333333333,3.918918918918919,36.74000066667795,,,,,,,cuda,ppo_lstm_seed77,full,1
314,986274,0.0028151100414106622,94.10884213447571,0.043617362971417606,0.002954871190013364,35.86500051021576,0.0,0.0,4.666666666666667,3.9130434782608696,35.86500051021576,,,,,,,cuda,ppo_lstm_seed77,full,1
315,989415,0.03306681742105866,148.72698163986206,0.05959207518026233,0.019161891912517603,38.845000648498534,0.0,0.0,4.6875,4.264705882352941,38.845000648498534,,,,,,,cuda,ppo_lstm_seed77,full,1
316,992556,-0.001879817427834496,110.17527687549591,0.04718108719680458,0.006670845548796933,39.15500072479248,0.0,0.0,4.380952380952381,3.5531914893617023,39.15500072479248,,,,,,,cuda,ppo_lstm_seed77,full,1
317,995697,-0.008043264388106763,121.17449998855591,0.045584252977278084,0.002999641958012944,41.35500095367431,0.0,0.0,4.357142857142857,3.264705882352941,41.35500095367431,,,,,,,cuda,ppo_lstm_seed77,full,1
318,998838,-0.005351549040369719,127.06038856506348,0.04549628647509962,0.004208452897728421,35.30000070571899,0.0,0.0,4.176470588235294,3.1951219512195124,35.30000070571899,25.010937500000004,0.0,0.0,4.0,4.565217391304348,25.010937500000004,cuda,ppo_lstm_seed77,full,1
